Referencia,Fecha Alta,Tipo,Operación,Departamento,Area (m2),Precio Venta/Alquiler,Fecha Venta,Vendedor
2933,43434,parqueadero,Venta,Norte de Santander,44,35362800,,
2934,43434,Casa,Venta,Cundinamarca,261,175209300,,
2935,43434,Oficina,Alquiler,Boyacá,192,116908800,,
2936,43434,Casa,Venta,Cundinamarca,219,88344600,,
2937,43435,apartamento,Venta,Norte de Santander,100,90560000,43592,Joaquín
2938,43436,Oficina,Venta,Meta,114,107866800,43555,Jesús
2939,43436,parqueadero,Venta,Cundinamarca,187,127421800,,
2940,43436,Local,Venta,Cundinamarca,94,78997600,43532,María
2941,43437,apartamento,Venta,Cundinamarca,274,247422000,,
2942,43437,Casa,Alquiler,Boyacá,145,68411000,,
2943,43438,apartamento,Venta,Cundinamarca,261,219840300,43533,Joaquín
2944,43438,Industrial,Alquiler,Norte de Santander,114,113042400,,
2945,43439,Casa,Alquiler,Norte de Santander,151,69354300,,
2946,43439,apartamento,Venta,Boyacá,136,132328000,,
2947,43440,lote,Venta,Cundinamarca,186,136710000,,
2948,43440,Casa,Alquiler,Norte de Santander,138,118652400,43579,Joaquín
2949,43441,Industrial,Alquiler,Boyacá,96,45033600,,
2950,43441,Industrial,Alquiler,Meta,172,127090800,,
2951,43441,parqueadero,Venta,Meta,147,104531700,,
2952,43441,Casa,Alquiler,Boyacá,236,213320400,43537,Pedro
2953,43441,Casa,Alquiler,Norte de Santander,251,152808800,,
2954,43442,Local,Venta,Cundinamarca,185,125559500,,
2955,43442,apartamento,Alquiler,Boyacá,112,77414400,,
2956,43442,Industrial,Alquiler,Norte de Santander,59,43241100,,
2957,43443,apartamento,Venta,Meta,61,25803000,,
2958,43443,lote,Alquiler,Norte de Santander,193,105995600,43534,María
2959,43443,Casa,Alquiler,Boyacá,119,88833500,,
2960,43444,Industrial,Venta,Norte de Santander,117,57564000,,
2961,43444,Local,Alquiler,Meta,257,217062200,43573,Jesús
2962,43445,Oficina,Venta,Boyacá,171,169614900,,
2963,43445,apartamento,Venta,Meta,197,107719600,43567,María
2964,43445,Local,Venta,Meta,242,124605800,,
2965,43445,Local,Venta,Cundinamarca,128,75289600,,
2966,43446,parqueadero,Alquiler,Cundinamarca,147,67914000,,
2967,43446,Casa,Venta,Cundinamarca,43,30512800,,
2968,43447,Industrial,Venta,Boyacá,198,109494000,43549,Joaquín
2969,43447,Industrial,Venta,Norte de Santander,109,70315900,,
2970,43448,Local,Alquiler,Cundinamarca,200,138520000,43555,Joaquín
2971,43448,Industrial,Alquiler,Cundinamarca,291,279709200,,
2972,43449,Casa,Alquiler,Meta,158,118579000,,
2973,43449,Casa,Venta,Cundinamarca,134,129591400,,
2974,43449,apartamento,Venta,Norte de Santander,200,155980000,43578,Joaquín
2975,43449,Local,Alquiler,Meta,164,148206800,,
2976,43450,Industrial,Alquiler,Meta,48,24907200,,
2977,43450,Local,Alquiler,Boyacá,248,195796000,,
2978,43450,apartamento,Venta,Meta,174,137721000,,
2979,43450,lote,Alquiler,Norte de Santander,152,114714400,,
2980,43451,Casa,Alquiler,Cundinamarca,200,195720000,,
2981,43451,apartamento,Alquiler,Cundinamarca,182,142105600,43559,María
2982,43451,Oficina,Alquiler,Cundinamarca,72,33919200,,
2983,43452,Industrial,Alquiler,Norte de Santander,85,67031000,,
2984,43452,lote,Venta,Meta,93,91056300,,
2985,43453,parqueadero,Venta,Cundinamarca,200,140720000,,
2986,43453,Casa,Venta,Cundinamarca,281,224406600,43550,Joaquín
2987,43453,apartamento,Alquiler,Meta,215,140868000,43544,Jesús
2988,43454,apartamento,Alquiler,Meta,242,149265600,,
2989,43454,Local,Venta,Norte de Santander,255,107967000,,
2990,43454,lote,Venta,Cundinamarca,48,24758400,43563,Joaquín
2991,43455,parqueadero,Venta,Cundinamarca,139,56239400,,
2992,43455,parqueadero,Venta,Boyacá,95,77624500,43570,Luisa
2993,43456,Casa,Alquiler,Cundinamarca,100,83560000,,
2994,43457,apartamento,Venta,Meta,223,179492700,,
2995,43457,parqueadero,Venta,Cundinamarca,237,199743600,,
2996,43457,parqueadero,Venta,Boyacá,186,184419000,,
2997,43458,lote,Venta,Meta,108,90396000,,
2998,43458,apartamento,Alquiler,Norte de Santander,129,78973800,,
2999,43458,lote,Venta,Cundinamarca,263,140363100,,
3000,43458,Local,Alquiler,Meta,141,111263100,,
3001,43459,Local,Alquiler,Boyacá,273,199344600,,
3002,43459,Casa,Alquiler,Norte de Santander,226,204100600,,
3003,43459,Industrial,Alquiler,Norte de Santander,80,70976000,43587,Jesús
3004,43460,Casa,Alquiler,Norte de Santander,211,208636800,,
3005,43460,Casa,Alquiler,Norte de Santander,80,65136000,,
3006,43460,lote,Alquiler,Norte de Santander,219,91344900,,
3007,43460,Casa,Alquiler,Norte de Santander,297,267300000,,
3008,43461,apartamento,Alquiler,Norte de Santander,287,188243300,,
3009,43461,Oficina,Venta,Meta,125,64525000,,
3010,43462,lote,Alquiler,Norte de Santander,292,175112400,,
3011,43462,Local,Alquiler,Meta,224,164662400,,
3012,43462,parqueadero,Venta,Boyacá,182,129584000,,
3013,43463,Oficina,Venta,Cundinamarca,257,124516500,,
3014,43464,Casa,Venta,Boyacá,135,130936500,,
3015,43464,Industrial,Alquiler,Boyacá,62,33331200,,
3016,43464,Industrial,Alquiler,Meta,149,66752000,,
3017,43464,Casa,Alquiler,Cundinamarca,264,106048800,43583,Joaquín
3018,43465,Oficina,Venta,Boyacá,69,48382800,43590,Pedro
3019,43465,apartamento,Alquiler,Meta,64,47827200,,
3020,43465,parqueadero,Venta,Norte de Santander,146,139926400,,
3021,43466,Industrial,Alquiler,Norte de Santander,199,132116100,,
3022,43466,parqueadero,Alquiler,Cundinamarca,106,90683000,,
3023,43467,Industrial,Alquiler,Boyacá,73,59203000,,
3024,43467,Industrial,Alquiler,Meta,273,172508700,,
3025,43469,Oficina,Alquiler,Boyacá,293,266278400,,
3026,43469,Local,Alquiler,Boyacá,94,82174800,,
3027,43470,Local,Alquiler,Boyacá,167,133549900,,
3028,43471,parqueadero,Venta,Norte de Santander,247,239861700,,
3029,43471,Oficina,Venta,Boyacá,56,48641600,,
3030,43472,lote,Alquiler,Norte de Santander,98,42973000,,
3031,43472,Industrial,Alquiler,Boyacá,196,90434400,43575,Pedro
3032,43473,Casa,Venta,Meta,67,64320000,,
3033,43473,Industrial,Venta,Norte de Santander,119,57167600,,
3034,43473,lote,Venta,Boyacá,107,88596000,,
3035,43473,Casa,Alquiler,Boyacá,269,152011900,,
3036,43474,Casa,Alquiler,Meta,286,189503600,,
3037,43474,Oficina,Venta,Cundinamarca,196,102214000,,
3038,43474,Casa,Alquiler,Meta,139,86263400,,
3039,43474,lote,Alquiler,Cundinamarca,185,115699000,,
3040,43474,lote,Alquiler,Boyacá,238,110812800,,
3041,43474,Oficina,Venta,Meta,90,71325000,,
3042,43474,parqueadero,Venta,Cundinamarca,64,61081600,,
3043,43474,Local,Venta,Boyacá,92,70959600,43572,Carmen
3044,43474,Oficina,Venta,Boyacá,169,163541300,,
3045,43475,apartamento,Alquiler,Cundinamarca,222,129625800,,
3046,43475,parqueadero,Venta,Cundinamarca,233,107785800,43585,María
3047,43475,Oficina,Alquiler,Cundinamarca,196,188003200,,
3048,43475,Local,Venta,Boyacá,256,193408000,,
3049,43475,lote,Venta,Norte de Santander,57,26972400,,
3050,43476,Oficina,Venta,Cundinamarca,100,44050000,,
3051,43476,Casa,Venta,Cundinamarca,259,136933300,,
3052,43476,Local,Venta,Norte de Santander,272,196547200,,
3053,43477,apartamento,Venta,Norte de Santander,164,142548800,,
3054,43477,Casa,Venta,Boyacá,152,89680000,,
3055,43477,apartamento,Venta,Meta,258,220435200,,
3056,43478,apartamento,Alquiler,Cundinamarca,70,51170000,,
3057,43478,lote,Venta,Cundinamarca,217,157867500,,
3058,43478,apartamento,Alquiler,Boyacá,87,73045200,,
3059,43479,Casa,Alquiler,Boyacá,290,279705000,,
3060,43479,lote,Alquiler,Cundinamarca,289,242731100,,
3061,43479,apartamento,Alquiler,Norte de Santander,228,93229200,,
3062,43479,Industrial,Venta,Meta,62,37324000,,
3063,43480,parqueadero,Alquiler,Cundinamarca,71,53782500,,
3064,43480,apartamento,Venta,Cundinamarca,120,76152000,,
3065,43480,parqueadero,Venta,Meta,230,148603000,,
3066,43480,apartamento,Alquiler,Norte de Santander,107,96824300,,
3067,43481,apartamento,Venta,Cundinamarca,256,185600000,,
3068,43482,Casa,Alquiler,Cundinamarca,196,81438000,,
3069,43482,Industrial,Venta,Meta,273,123068400,,
3070,43483,parqueadero,Venta,Norte de Santander,243,185773500,,
3071,43483,Local,Alquiler,Meta,259,136026800,,
3072,43483,lote,Alquiler,Norte de Santander,253,229142100,,
3073,43484,lote,Venta,Meta,236,159866400,,
3074,43485,Oficina,Alquiler,Cundinamarca,123,88596900,,
3075,43485,Industrial,Venta,Norte de Santander,56,48524000,,
3076,43485,parqueadero,Alquiler,Meta,216,214336800,,
3077,43485,Industrial,Alquiler,Boyacá,184,157062400,,
3078,43485,Industrial,Venta,Cundinamarca,239,151788900,,
3079,43486,Local,Alquiler,Norte de Santander,149,104791700,,
3080,43486,Local,Alquiler,Norte de Santander,79,39373600,,
3081,43486,apartamento,Alquiler,Meta,170,149192000,,
3082,43486,parqueadero,Alquiler,Cundinamarca,268,142013200,,
3083,43487,apartamento,Venta,Norte de Santander,232,151194400,,
3084,43488,Industrial,Alquiler,Norte de Santander,137,56909800,,
3085,43488,Local,Alquiler,Cundinamarca,108,78408000,,
3086,43488,lote,Venta,Meta,67,65727000,,
3087,43488,parqueadero,Venta,Boyacá,59,26833200,,
3088,43488,Local,Venta,Boyacá,204,167749200,,
3089,43488,Industrial,Venta,Norte de Santander,164,149420400,,
3090,43489,Local,Venta,Meta,285,232132500,,
3091,43490,lote,Venta,Meta,212,189634000,,
3092,43491,parqueadero,Alquiler,Cundinamarca,189,178888500,,
3093,43491,Industrial,Venta,Meta,216,155433600,,
3094,43491,lote,Alquiler,Meta,214,108647800,,
3095,43492,Local,Alquiler,Norte de Santander,50,30210000,,
3096,43492,Industrial,Venta,Boyacá,269,218912200,,
3097,43493,apartamento,Alquiler,Meta,229,101492800,,
3098,43494,Industrial,Alquiler,Cundinamarca,79,38125400,,
3099,43494,Oficina,Alquiler,Cundinamarca,296,256306400,,
3100,43494,parqueadero,Venta,Cundinamarca,230,144509000,,
3101,43494,Oficina,Venta,Boyacá,273,214878300,,
3102,43495,Industrial,Alquiler,Boyacá,198,129571200,,
3103,43496,lote,Venta,Cundinamarca,101,92182700,,
3104,43496,lote,Alquiler,Meta,174,91593600,,
3105,43497,apartamento,Alquiler,Meta,79,65980800,,
3106,43497,Industrial,Alquiler,Norte de Santander,260,163670000,,
3107,43497,lote,Alquiler,Norte de Santander,117,99777600,,
3108,43497,Local,Alquiler,Norte de Santander,229,106599500,,
3109,43498,Casa,Alquiler,Meta,116,59960400,,
3110,43498,parqueadero,Alquiler,Norte de Santander,46,30134600,,
3111,43498,Oficina,Venta,Cundinamarca,102,86067600,,
3112,43498,lote,Venta,Cundinamarca,124,68435600,,
3113,43499,apartamento,Alquiler,Cundinamarca,112,100564800,,
3114,43499,Casa,Alquiler,Cundinamarca,158,104548600,,
3115,43499,parqueadero,Venta,Boyacá,211,152890600,,
3116,43500,Oficina,Venta,Boyacá,71,28513600,,
3117,43500,lote,Venta,Norte de Santander,160,143104000,,
3118,43501,apartamento,Venta,Meta,283,244908200,,
3119,43502,Industrial,Venta,Cundinamarca,113,95292900,,
3120,43502,lote,Alquiler,Boyacá,260,174642000,,
3121,43502,parqueadero,Alquiler,Meta,292,265807600,,
3122,43502,Industrial,Venta,Cundinamarca,105,49602000,,
3123,43504,parqueadero,Venta,Meta,42,18501000,,
3124,43505,parqueadero,Alquiler,Norte de Santander,252,215409600,,
3125,43506,apartamento,Venta,Cundinamarca,119,68805800,,
3126,43506,Oficina,Venta,Meta,297,290228400,,
3127,43506,Industrial,Alquiler,Boyacá,59,52380200,,
3128,43506,Local,Venta,Boyacá,201,181744200,,
3129,43507,Industrial,Alquiler,Norte de Santander,244,105066400,,
3130,43507,parqueadero,Alquiler,Meta,62,44336200,,
3131,43507,lote,Venta,Boyacá,149,83991300,,
3132,43507,parqueadero,Venta,Cundinamarca,54,52191000,,
3133,43508,lote,Alquiler,Cundinamarca,59,51902300,,
3134,43508,Local,Venta,Meta,195,146874000,,
3135,43508,Local,Alquiler,Boyacá,181,104871400,,
3136,43508,Local,Venta,Cundinamarca,82,41762600,,
3137,43509,lote,Alquiler,Norte de Santander,66,26848800,,
3138,43510,Local,Alquiler,Meta,119,110860400,,
3139,43511,Oficina,Alquiler,Meta,248,235724000,,
3140,43511,Industrial,Alquiler,Norte de Santander,138,124807200,,
3141,43512,Industrial,Alquiler,Norte de Santander,298,170843400,,
3142,43512,Industrial,Alquiler,Boyacá,107,80239300,,
3143,43513,apartamento,Venta,Norte de Santander,241,97918300,,
3144,43513,Industrial,Alquiler,Norte de Santander,288,197884800,,
3145,43513,Oficina,Venta,Norte de Santander,234,178986600,,
3146,43514,Oficina,Alquiler,Norte de Santander,174,156861000,,
3147,43514,Industrial,Venta,Norte de Santander,177,132573000,,
3148,43514,Industrial,Venta,Meta,210,185577000,,
3149,43514,apartamento,Venta,Norte de Santander,81,32464800,,
3150,43515,Casa,Venta,Meta,198,115889400,,
3151,43515,Oficina,Alquiler,Norte de Santander,43,29330300,,
3152,43515,Casa,Venta,Cundinamarca,61,26077500,,
3153,43515,Casa,Venta,Norte de Santander,115,104063500,,
3154,43516,Casa,Venta,Cundinamarca,281,152751600,,
3155,43516,Industrial,Venta,Boyacá,65,59078500,,
3156,43517,apartamento,Venta,Boyacá,167,85871400,,
3157,43518,Local,Alquiler,Cundinamarca,95,43567000,,
3158,43518,Local,Venta,Cundinamarca,267,112727400,,
3159,43518,Oficina,Venta,Meta,43,30594500,,
3160,43518,Industrial,Venta,Boyacá,238,99269800,,
3161,43519,parqueadero,Venta,Boyacá,116,64809200,,
3162,43519,Industrial,Venta,Cundinamarca,261,218665800,,
3163,43519,Local,Alquiler,Norte de Santander,234,97320600,,
3164,43519,lote,Venta,Meta,256,117504000,,
3165,43520,Local,Venta,Boyacá,182,143379600,,
3166,43520,lote,Venta,Cundinamarca,87,34869600,,
3167,43521,Local,Alquiler,Boyacá,89,73870000,,
3168,43521,parqueadero,Venta,Boyacá,291,137497500,,
3169,43522,Industrial,Alquiler,Boyacá,291,206610000,,
3170,43522,lote,Venta,Boyacá,168,157684800,,
3171,43522,Oficina,Venta,Norte de Santander,89,68458800,,
3172,43522,Casa,Venta,Norte de Santander,163,147857300,,
3173,43523,lote,Venta,Cundinamarca,279,139583700,,
3174,43523,apartamento,Alquiler,Norte de Santander,64,52038400,,
3175,43523,Local,Alquiler,Meta,198,178081200,,
3176,43523,Local,Alquiler,Norte de Santander,99,82575900,,
3177,43524,apartamento,Venta,Norte de Santander,128,80140800,,
3178,43524,Casa,Alquiler,Meta,113,102807400,,
3179,43525,parqueadero,Alquiler,Meta,183,90493500,,
3180,43525,apartamento,Venta,Norte de Santander,174,161506800,,
3181,43527,apartamento,Alquiler,Norte de Santander,127,95745300,,
3182,43527,Casa,Alquiler,Boyacá,182,158776800,,
3183,43527,Oficina,Venta,Meta,61,60627900,,
3184,43527,apartamento,Alquiler,Cundinamarca,266,223360200,,
3185,43527,Industrial,Venta,Cundinamarca,251,191362400,,
3186,43528,Industrial,Venta,Boyacá,221,158368600,,
3187,43528,apartamento,Alquiler,Norte de Santander,161,142002000,,
3188,43528,apartamento,Alquiler,Meta,65,31109000,,
3189,43528,Industrial,Alquiler,Meta,127,73202800,,
3190,43529,parqueadero,Venta,Cundinamarca,213,132400800,,
3191,43529,Local,Alquiler,Meta,230,105731000,,
3192,43529,apartamento,Venta,Cundinamarca,280,243964000,,
3193,43531,Industrial,Venta,Norte de Santander,282,201912000,,
3194,43531,parqueadero,Alquiler,Cundinamarca,62,39760600,,
3195,43531,lote,Venta,Boyacá,185,110907500,,
3196,43531,Casa,Alquiler,Norte de Santander,221,207563200,,
3197,43531,parqueadero,Alquiler,Boyacá,292,226270800,,
3198,43532,apartamento,Alquiler,Norte de Santander,212,168434000,,
3199,43532,Oficina,Alquiler,Meta,270,185922000,,
3200,43532,Casa,Alquiler,Meta,44,18119200,,
3201,43533,parqueadero,Alquiler,Norte de Santander,93,84946200,,
3202,43533,Oficina,Venta,Cundinamarca,298,136096600,,
3203,43533,lote,Alquiler,Meta,183,169476300,,
3204,43533,parqueadero,Venta,Boyacá,61,35087200,,
3205,43534,lote,Venta,Norte de Santander,121,87083700,,
3206,43535,parqueadero,Alquiler,Boyacá,285,162279000,,
3207,43535,Oficina,Alquiler,Boyacá,238,119547400,,
3208,43535,parqueadero,Venta,Meta,123,108326100,,
3209,43536,lote,Alquiler,Boyacá,137,91872200,,
3210,43536,Local,Venta,Meta,136,99796800,,
3211,43536,Local,Alquiler,Norte de Santander,82,60130600,,
3212,43537,Local,Venta,Boyacá,49,42517300,,
3213,43538,Casa,Alquiler,Cundinamarca,53,50387100,,
3214,43538,lote,Venta,Meta,188,160758800,,
3215,43538,Industrial,Venta,Meta,104,52291200,,
3216,43538,Casa,Venta,Boyacá,63,31934700,,
3217,43538,Industrial,Venta,Norte de Santander,161,102025700,,
3218,43538,apartamento,Venta,Meta,93,81291300,,
3219,43539,Oficina,Alquiler,Cundinamarca,95,90592000,,
3220,43539,Oficina,Venta,Boyacá,118,90553200,,
3221,43540,Local,Alquiler,Boyacá,140,113484000,,
3222,43540,parqueadero,Venta,Norte de Santander,138,103403400,,
3223,43540,Industrial,Alquiler,Boyacá,140,94906000,,
3224,43540,Industrial,Venta,Boyacá,192,124262400,,
3225,43540,Casa,Venta,Meta,173,145648700,,
3226,43540,Local,Venta,Meta,145,112839000,,
3227,43541,lote,Venta,Meta,162,72057600,,
3228,43541,apartamento,Venta,Meta,53,32542000,,
3229,43541,Local,Alquiler,Meta,201,119434200,,
3230,43541,lote,Alquiler,Cundinamarca,88,47678400,,
3231,43542,Oficina,Alquiler,Cundinamarca,106,52067200,,
3232,43542,Industrial,Venta,Meta,44,30602000,,
3233,43543,Oficina,Venta,Cundinamarca,110,71368000,,
3234,43543,Industrial,Alquiler,Norte de Santander,99,76398300,,
3235,43543,Oficina,Alquiler,Meta,76,34777600,,
3236,43544,Casa,Alquiler,Norte de Santander,292,276524000,,
3237,43544,Oficina,Venta,Boyacá,102,47011800,,
3238,43544,Casa,Alquiler,Boyacá,126,72626400,,
3239,43544,Local,Venta,Cundinamarca,159,105671400,,
3240,43545,Oficina,Alquiler,Meta,153,77479200,,
3241,43545,Industrial,Alquiler,Meta,59,55501300,,
3242,43545,lote,Alquiler,Cundinamarca,60,58692000,,
3243,43546,lote,Venta,Norte de Santander,135,109647000,,
3244,43546,apartamento,Alquiler,Boyacá,239,136469000,,
3245,43546,Industrial,Alquiler,Cundinamarca,283,180072900,,
3246,43547,parqueadero,Venta,Cundinamarca,144,103564800,,
3247,43547,Oficina,Venta,Cundinamarca,95,94031000,,
3248,43547,apartamento,Venta,Cundinamarca,135,129802500,,
3249,43547,lote,Venta,Meta,41,19229000,,
3250,43547,lote,Alquiler,Meta,213,120281100,,
3251,43548,parqueadero,Venta,Norte de Santander,60,36678000,,
3252,43548,Local,Alquiler,Boyacá,245,196661500,,
3253,43548,Casa,Venta,Norte de Santander,172,138907200,,
3254,43549,Casa,Alquiler,Norte de Santander,79,49509300,,
3255,43550,Oficina,Venta,Norte de Santander,221,119472600,,
3256,43550,apartamento,Alquiler,Norte de Santander,266,201096000,,
3257,43550,lote,Alquiler,Norte de Santander,128,91225600,,
3258,43551,Local,Venta,Cundinamarca,182,77786800,,
3259,43551,Industrial,Alquiler,Boyacá,118,111474600,,
3260,43551,Casa,Alquiler,Boyacá,132,102867600,,
3261,43551,Industrial,Venta,Boyacá,269,167479400,,
3262,43552,Casa,Alquiler,Meta,243,160890300,,
3263,43553,Casa,Alquiler,Cundinamarca,197,163056900,,
3264,43553,Local,Alquiler,Meta,291,147595200,,
3265,43554,parqueadero,Venta,Norte de Santander,51,39305700,,
3266,43554,Casa,Alquiler,Meta,209,192593500,,
3267,43555,Casa,Venta,Cundinamarca,199,168234600,,
3268,43556,Industrial,Alquiler,Cundinamarca,300,290850000,,
3269,43556,lote,Alquiler,Meta,170,117861000,,
3270,43556,lote,Alquiler,Meta,73,62290900,,
3271,43557,parqueadero,Venta,Meta,119,105683900,,
3272,43557,Oficina,Alquiler,Meta,218,165636400,,
3273,43557,Local,Alquiler,Norte de Santander,112,73987200,,
3274,43557,Local,Venta,Boyacá,117,89820900,,
3275,43558,Casa,Venta,Cundinamarca,42,41756400,,
3276,43558,Oficina,Venta,Norte de Santander,71,59100400,,
3277,43559,parqueadero,Venta,Boyacá,197,180215600,,
3278,43560,Oficina,Alquiler,Cundinamarca,146,72547400,,
3279,43560,Oficina,Venta,Boyacá,116,84564000,,
3280,43561,Industrial,Venta,Meta,163,76153600,,
3281,43561,Casa,Alquiler,Norte de Santander,276,233634000,,
3282,43561,parqueadero,Alquiler,Cundinamarca,220,129690000,,
3283,43562,Oficina,Venta,Norte de Santander,279,238433400,,
